"Subject","stimcol","trial","TargAcc","TotAcc","corrResp","procedure","kind","BuffOnset","TrialAcc","RT","n","Resp"
183,"purple",19,25,73.68421053,1,"TrialProc3","Target",636011,0,1405,4,2
183,"purple",20,25,75,2,"TrialProc3","Nontarget",639154,1,1034,4,2
183,"purple",21,25,76.19047619,2,"TrialProc3","Nontarget",642681,1,1041,4,2
183,"purple",22,25,77.27272727,2,"TrialProc3","Nontarget",646393,1,1235,4,2
183,"purple",23,25,73.91304348,2,"TrialProc3","Nontarget",650171,0,0,4,NA
183,"purple",24,40,75,1,"TrialProc3","Target",653397,1,1216,4,1
183,"purple",25,40,76,2,"TrialProc3","Nontarget",656807,1,1114,4,2
183,"purple",26,33.33333333,73.07692308,1,"TrialProc3","Target",660401,0,1197,4,2
183,"purple",27,33.33333333,74.07407407,2,"TrialProc3","Nontarget",663711,1,987,4,2
183,"purple",28,33.33333333,71.42857143,2,"TrialProc3","Nontarget",667188,0,946,4,1
183,"purple",29,42.85714286,72.4137931,1,"TrialProc3","Target",670950,1,1192,4,1
183,"purple",30,42.85714286,73.33333333,2,"TrialProc3","Lure",674510,1,1235,4,2
183,"purple",31,42.85714286,70.96774194,2,"TrialProc3","Nontarget",678071,0,1274,4,1
183,"purple",32,37.5,68.75,1,"TrialProc3","Target",681347,0,1033,4,2
183,"purple",33,37.5,69.6969697,2,"TrialProc3","Nontarget",684858,1,1021,4,2
183,"purple",34,37.5,70.58823529,2,"TrialProc3","Nontarget",688201,1,845,4,2
183,"purple",35,37.5,71.42857143,2,"TrialProc3","Nontarget",691862,1,990,4,2
183,"purple",36,37.5,72.22222222,2,"TrialProc3","Nontarget",695339,1,938,4,2
183,"purple",37,37.5,72.97297297,2,"TrialProc3","Nontarget",699201,1,1278,4,2
183,"purple",38,33.33333333,71.05263158,1,"TrialProc3","Target",702946,0,0,4,NA
183,"purple",39,40,71.79487179,1,"TrialProc3","Target",706289,1,1326,4,1
183,"purple",40,40,70,2,"TrialProc3","Nontarget",709565,0,1074,4,1
183,"purple",41,36.36363636,68.29268293,1,"TrialProc3","Target",713310,0,1292,4,2
183,"purple",42,36.36363636,69.04761905,2,"TrialProc3","Nontarget",716536,1,989,4,2
183,"purple",43,36.36363636,69.76744186,2,"TrialProc3","Nontarget",720197,1,1125,4,2
183,"purple",44,33.33333333,68.18181818,1,"TrialProc3","Target",724092,0,0,4,NA
183,"purple",45,33.33333333,66.66666667,2,"TrialProc3","Nontarget",727603,0,0,4,NA
183,"purple",46,30.76923077,65.2173913,1,"TrialProc3","Target",730996,0,1377,4,2
183,"purple",47,30.76923077,63.82978723,2,"TrialProc3","Nontarget",734256,0,1104,4,1
183,"purple",48,30.76923077,64.58333333,2,"TrialProc3","Nontarget",737566,1,893,4,2
183,"purple",49,30.76923077,63.26530612,2,"TrialProc3","Nontarget",741478,0,1281,4,1
183,"purple",50,30.76923077,64,2,"TrialProc3","Nontarget",744637,1,933,4,2
183,"purple",51,30.76923077,64.70588235,2,"TrialProc3","Nontarget",748064,1,840,4,2
183,"purple",52,35.71428571,65.38461538,1,"TrialProc3","Target",751709,1,961,4,1
183,"purple",53,40,66.03773585,1,"TrialProc3","Target",755336,1,1080,4,1
183,"purple",54,40,66.66666667,2,"TrialProc3","Nontarget",758512,1,741,4,2
183,"purple",55,40,67.27272727,2,"TrialProc3","Nontarget",762692,1,1401,4,2
183,"purple",56,40,66.07142857,2,"TrialProc3","Nontarget",766302,0,0,4,NA
183,"purple",57,40,66.66666667,2,"TrialProc3","Nontarget",769395,1,1075,4,2
183,"purple",58,43.75,67.24137931,1,"TrialProc3","Target",773089,1,1248,4,1
183,"purple",59,43.75,67.79661017,2,"TrialProc3","Nontarget",776416,1,1056,4,2
183,"purple",60,43.75,68.33333333,2,"TrialProc3","Nontarget",780161,1,1270,4,2
183,"purple",61,43.75,68.85245902,2,"TrialProc3","Nontarget",783354,1,949,4,2
183,"purple",62,43.75,69.35483871,2,"TrialProc3","Nontarget",787198,1,1274,4,2
183,"purple",63,43.75,69.84126984,2,"TrialProc3","Nontarget",790391,1,938,4,2
183,"purple",64,43.75,70.3125,2,"TrialProc3","Nontarget",794119,1,1135,4,2
183,"red",1,0,100,2,"TrialProc3","Nontarget",515039,1,713,2,2
183,"red",2,0,100,2,"TrialProc3","Nontarget",518500,1,667,2,2
183,"red",3,0,100,2,"TrialProc3","Nontarget",522545,1,1193,2,2
183,"red",4,0,75,2,"TrialProc3","Nontarget",526373,0,0,2,NA
183,"red",5,0,80,2,"TrialProc3","Nontarget",529767,1,1384,2,2
183,"red",6,0,66.66666667,2,"TrialProc3","Nontarget",533394,0,0,2,NA
183,"red",7,100,71.42857143,1,"TrialProc3","Target",536554,1,1142,2,1
183,"red",8,100,75,2,"TrialProc3","Nontarget",540282,1,1338,2,2
183,"red",9,100,77.77777778,2,"TrialProc3","Nontarget",543608,1,1135,2,2
183,"red",10,100,70,2,"TrialProc3","Nontarget",547487,0,0,2,NA
183,"red",11,100,72.72727273,1,"TrialProc3","Target",550579,1,1070,2,1
183,"red",12,100,75,1,"TrialProc3","Target",554040,1,1011,2,1
183,"red",13,100,76.92307692,2,"TrialProc3","Nontarget",558018,1,1457,2,2
183,"red",14,100,78.57142857,1,"TrialProc3","Target",560659,1,572,2,1
183,"red",15,100,80,2,"TrialProc3","Nontarget",564989,1,1379,2,2
183,"red",16,100,75,2,"TrialProc3","Nontarget",568617,0,0,2,NA
183,"red",17,100,76.47058824,2,"TrialProc3","Nontarget",571960,1,1331,2,2
183,"red",18,100,77.77777778,2,"TrialProc3","Nontarget",575370,1,1220,2,2
183,"red",19,100,78.94736842,2,"TrialProc3","Nontarget",579132,1,1466,2,2
183,"red",20,100,75,2,"TrialProc3","Nontarget",582675,0,0,2,NA
183,"red",21,80,71.42857143,1,"TrialProc3","Target",585751,0,1054,2,2
183,"red",22,80,72.72727273,2,"TrialProc3","Nontarget",589463,1,1248,2,2
183,"red",23,80,69.56521739,2,"TrialProc3","Nontarget",593241,0,0,2,NA
183,"red",24,80,66.66666667,2,"TrialProc3","Nontarget",596751,0,0,2,NA
183,"red",25,80,64,2,"TrialProc3","Lure",600262,0,0,2,NA
183,"red",26,80,65.38461538,2,"TrialProc3","Nontarget",603655,1,1369,2,2
183,"red",27,80,66.66666667,2,"TrialProc3","Nontarget",607065,1,1261,2,2
183,"red",28,66.66666667,64.28571429,1,"TrialProc3","Target",610827,0,1495,2,2
183,"red",29,57.14285714,62.06896552,1,"TrialProc3","Target",614354,0,0,2,NA
183,"red",30,57.14285714,60,2,"TrialProc3","Nontarget",617864,0,0,2,NA
183,"red",31,57.14285714,61.29032258,2,"TrialProc3","Nontarget",621291,1,1414,2,2
183,"red",32,57.14285714,62.5,2,"TrialProc3","Nontarget",624384,1,987,2,2
183,"red",33,50,60.60606061,1,"TrialProc3","Target",628413,0,0,2,NA
183,"red",34,50,58.82352941,2,"TrialProc3","Nontarget",631923,0,0,2,NA
183,"red",35,44.44444444,57.14285714,1,"TrialProc3","Target",635434,0,0,2,NA
183,"red",36,44.44444444,58.33333333,2,"TrialProc3","Nontarget",638460,1,1016,2,2
183,"red",37,50,59.45945946,1,"TrialProc3","Target",641987,1,1028,2,1
183,"red",38,45.45454545,57.89473684,1,"TrialProc3","Target",645982,0,1498,2,2
183,"red",39,45.45454545,58.97435897,2,"TrialProc3","Nontarget",649158,1,1163,2,2
183,"red",40,45.45454545,57.5,2,"TrialProc3","Lure",652552,0,1043,2,1
183,"red",41,50,58.53658537,1,"TrialProc3","Target",656397,1,1362,2,1
183,"red",42,50,59.52380952,2,"TrialProc3","Nontarget",659941,1,1395,2,2
183,"red",43,50,58.13953488,2,"TrialProc3","Nontarget",663568,0,0,2,NA
183,"red",44,50,56.81818182,2,"TrialProc3","Lure",667079,0,0,2,NA
183,"red",45,50,55.55555556,2,"TrialProc3","Lure",670305,0,1217,2,1
183,"red",46,50,54.34782609,2,"TrialProc3","Lure",673582,0,984,2,1
183,"red",47,50,55.31914894,2,"TrialProc3","Nontarget",677109,1,991,2,2
183,"red",48,50,56.25,2,"TrialProc3","Nontarget",680870,1,1226,2,2
183,"red",49,50,55.10204082,2,"TrialProc3","Lure",684665,0,0,2,NA
183,"red",50,50,54,2,"TrialProc3","Nontarget",688175,0,0,2,NA
183,"red",51,50,54.90196078,2,"TrialProc3","Nontarget",691251,1,1060,2,2
183,"red",52,46.15384615,53.84615385,1,"TrialProc3","Target",695213,0,0,2,NA
183,"red",53,46.15384615,54.71698113,2,"TrialProc3","Nontarget",698339,1,1107,2,2
183,"red",54,46.15384615,53.7037037,2,"TrialProc3","Nontarget",702251,0,0,2,NA
183,"red",55,46.15384615,54.54545455,2,"TrialProc3","Nontarget",705494,1,1224,2,2
183,"red",56,50,55.35714286,1,"TrialProc3","Target",708720,1,930,2,1
183,"red",57,46.66666667,54.38596491,1,"TrialProc3","Target",712799,0,0,2,NA
183,"red",58,46.66666667,53.44827586,2,"TrialProc3","Nontarget",716126,0,1313,2,1
183,"red",59,46.66666667,54.23728814,2,"TrialProc3","Nontarget",719252,1,917,2,2
183,"red",60,46.66666667,55,2,"TrialProc3","Nontarget",723047,1,1188,2,2
183,"red",61,46.66666667,55.73770492,2,"TrialProc3","Nontarget",726557,1,1173,2,2
183,"red",62,46.66666667,56.4516129,2,"TrialProc3","Nontarget",730319,1,1415,2,2
183,"red",63,46.66666667,55.55555556,2,"TrialProc3","Nontarget",733913,0,0,2,NA
183,"red",64,50,56.25,1,"TrialProc3","Target",736905,1,969,2,1
185,"black",1,0,100,2,"TrialProc3","Nontarget",753591,1,1450,1,2
185,"black",2,0,100,2,"TrialProc3","Nontarget",756333,1,682,1,2
185,"black",3,0,100,2,"TrialProc3","Nontarget",759927,1,750,1,2
185,"black",4,0,100,2,"TrialProc3","Nontarget",763320,1,630,1,2
185,"black",5,0,100,2,"TrialProc3","Lure",766731,1,524,1,2
185,"black",6,100,100,1,"TrialProc3","Target",770726,1,986,1,1
185,"black",7,100,100,2,"TrialProc3","Nontarget",773919,1,662,1,2
185,"black",8,100,100,2,"TrialProc3","Nontarget",777463,1,685,1,2
185,"black",9,100,100,2,"TrialProc3","Nontarget",780873,1,579,1,2
185,"black",10,100,100,1,"TrialProc3","Target",784484,1,667,1,1
185,"black",11,100,100,2,"TrialProc3","Nontarget",787994,1,652,1,2
185,"black",12,100,100,2,"TrialProc3","Lure",791472,1,615,1,2
185,"black",13,100,100,2,"TrialProc3","Nontarget",794999,1,630,1,2
185,"black",14,100,100,2,"TrialProc3","Lure",798727,1,843,1,2
185,"black",15,100,100,2,"TrialProc3","Nontarget",802020,1,611,1,2
185,"black",16,100,100,2,"TrialProc3","Lure",805581,1,650,1,2
185,"black",17,100,100,2,"TrialProc3","Nontarget",809041,1,586,1,2
185,"black",18,100,100,2,"TrialProc3","Nontarget",812602,1,624,1,2
185,"black",19,100,100,1,"TrialProc3","Target",816079,1,583,1,1
185,"black",20,100,100,2,"TrialProc3","Nontarget",819623,1,614,1,2
185,"black",21,100,100,1,"TrialProc3","Target",823367,1,848,1,1
185,"black",22,100,100,2,"TrialProc3","Nontarget",826828,1,791,1,2
185,"black",23,100,100,2,"TrialProc3","Nontarget",830171,1,603,1,2
185,"black",24,100,100,2,"TrialProc3","Nontarget",833682,1,584,1,2
185,"black",25,100,100,1,"TrialProc3","Target",837175,1,558,1,1
185,"black",26,100,100,2,"TrialProc3","Nontarget",840602,1,455,1,2
185,"black",27,100,100,1,"TrialProc3","Target",844213,1,539,1,1
185,"black",28,100,100,1,"TrialProc3","Target",847774,1,566,1,1
185,"black",29,100,100,2,"TrialProc3","Nontarget",851301,1,576,1,2
185,"black",30,100,100,2,"TrialProc3","Nontarget",854895,1,638,1,2
185,"black",31,100,100,1,"TrialProc3","Target",858640,1,859,1,1
185,"black",32,100,100,2,"TrialProc3","Nontarget",861983,1,681,1,2
185,"black",33,100,100,2,"TrialProc3","Nontarget",865460,1,644,1,2
185,"black",34,100,100,2,"TrialProc3","Nontarget",868887,1,561,1,2
185,"black",35,100,100,2,"TrialProc3","Lure",872765,1,927,1,2
185,"black",36,100,100,1,"TrialProc3","Target",876009,1,633,1,1
185,"black",37,100,100,2,"TrialProc3","Nontarget",879502,1,609,1,2
185,"black",38,100,100,1,"TrialProc3","Target",882979,1,565,1,1
185,"black",39,100,100,2,"TrialProc3","Nontarget",886540,1,610,1,2
185,"black",40,100,100,1,"TrialProc3","Target",890302,1,851,1,1
185,"black",41,100,100,2,"TrialProc3","Nontarget",893578,1,614,1,2
185,"black",42,100,100,2,"TrialProc3","Lure",897189,1,702,1,2
185,"black",43,100,100,2,"TrialProc3","Lure",900616,1,606,1,2
185,"black",44,100,100,2,"TrialProc3","Nontarget",904293,1,753,1,2
185,"black",45,100,100,2,"TrialProc3","Nontarget",907670,1,602,1,2
185,"black",46,100,100,2,"TrialProc3","Nontarget",911298,1,704,1,2
185,"black",47,100,100,2,"TrialProc3","Lure",915126,1,1010,1,2
185,"black",48,100,100,1,"TrialProc3","Target",918219,1,575,1,1
185,"black",49,100,100,2,"TrialProc3","Nontarget",921880,1,712,1,2
185,"black",50,100,100,2,"TrialProc3","Nontarget",925323,1,636,1,2
185,"black",51,92.30769231,98.03921569,1,"TrialProc3","Target",928867,0,658,1,2
185,"black",52,92.85714286,98.07692308,1,"TrialProc3","Target",932411,1,669,1,1
185,"black",53,92.85714286,98.11320755,2,"TrialProc3","Nontarget",935888,1,632,1,2
185,"black",54,92.85714286,98.14814815,2,"TrialProc3","Nontarget",939516,1,735,1,2
185,"black",55,92.85714286,98.18181818,2,"TrialProc3","Nontarget",943160,1,861,1,2
185,"black",56,93.33333333,98.21428571,1,"TrialProc3","Target",946620,1,792,1,1
185,"black",57,93.33333333,98.24561404,2,"TrialProc3","Nontarget",950281,1,925,1,2
185,"black",58,93.33333333,98.27586207,2,"TrialProc3","Nontarget",953725,1,842,1,2
185,"black",59,93.33333333,98.30508475,2,"TrialProc3","Nontarget",957052,1,645,1,2
185,"black",60,93.33333333,98.33333333,2,"TrialProc3","Nontarget",960562,1,634,1,2
185,"black",61,93.33333333,98.36065574,2,"TrialProc3","Nontarget",964190,1,747,1,2
185,"black",62,93.33333333,98.38709677,2,"TrialProc3","Nontarget",967583,1,627,1,2
185,"black",63,93.75,98.41269841,1,"TrialProc3","Target",971027,1,546,1,1
185,"black",64,93.75,98.4375,2,"TrialProc3","Nontarget",974655,1,653,1,2
185,"blue",1,0,100,2,"TrialProc3","Nontarget",556864,1,632,3,2
185,"blue",2,0,100,2,"TrialProc3","Nontarget",560207,1,462,3,2
185,"blue",3,0,100,2,"TrialProc3","Nontarget",563818,1,565,3,2
185,"blue",4,0,100,2,"TrialProc3","Lure",567780,1,1005,3,2
185,"blue",5,0,100,2,"TrialProc3","Nontarget",571023,1,731,3,2
185,"blue",6,0,100,2,"TrialProc3","Nontarget",574399,1,587,3,2
185,"blue",7,0,100,2,"TrialProc3","Nontarget",578395,1,1060,3,2
185,"blue",8,0,100,2,"TrialProc3","Nontarget",581688,1,824,3,2
185,"blue",9,0,100,2,"TrialProc3","Nontarget",585550,1,1156,3,2
185,"blue",10,100,100,1,"TrialProc3","Target",588860,1,941,3,1
185,"blue",11,100,90.90909091,2,"TrialProc3","Lure",592938,0,0,3,NA
185,"blue",12,100,83.33333333,2,"TrialProc3","Nontarget",596449,0,0,3,NA
185,"blue",13,100,84.61538462,2,"TrialProc3","Nontarget",599174,1,702,3,2
185,"blue",14,100,85.71428571,2,"TrialProc3","Nontarget",602969,1,974,3,2
185,"blue",15,100,86.66666667,2,"TrialProc3","Nontarget",606145,1,633,3,2
185,"blue",16,50,81.25,1,"TrialProc3","Target",610224,0,1201,3,2
185,"blue",17,50,82.35294118,2,"TrialProc3","Nontarget",613233,1,686,3,2
185,"blue",18,50,83.33333333,2,"TrialProc3","Nontarget",616727,1,659,3,2
185,"blue",19,50,84.21052632,2,"TrialProc3","Lure",620170,1,569,3,2
185,"blue",20,50,85,2,"TrialProc3","Lure",623848,1,733,3,2
185,"blue",21,66.66666667,85.71428571,1,"TrialProc3","Target",627409,1,782,3,1
185,"blue",22,66.66666667,86.36363636,2,"TrialProc3","Nontarget",631203,1,1067,3,2
185,"blue",23,75,86.95652174,1,"TrialProc3","Target",634246,1,595,3,1
185,"blue",24,75,87.5,2,"TrialProc3","Nontarget",637790,1,625,3,2
185,"blue",25,75,88,2,"TrialProc3","Nontarget",641451,1,751,3,2
185,"blue",26,80,88.46153846,1,"TrialProc3","Target",645095,1,868,3,1
185,"blue",27,80,88.88888889,2,"TrialProc3","Nontarget",648455,1,715,3,2
185,"blue",28,80,89.28571429,2,"TrialProc3","Nontarget",652066,1,812,3,2
185,"blue",29,80,89.65517241,2,"TrialProc3","Nontarget",655443,1,671,3,2
185,"blue",30,83.33333333,90,1,"TrialProc3","Target",659522,1,1224,3,1
185,"blue",31,85.71428571,90.32258065,1,"TrialProc3","Target",662664,1,839,3,1
185,"blue",32,85.71428571,90.625,2,"TrialProc3","Nontarget",666258,1,903,3,2
185,"blue",33,85.71428571,90.90909091,2,"TrialProc3","Nontarget",669619,1,744,3,2
185,"blue",34,85.71428571,91.17647059,2,"TrialProc3","Nontarget",673112,1,720,3,2
185,"blue",35,87.5,91.42857143,1,"TrialProc3","Target",676606,1,687,3,1
185,"blue",36,87.5,91.66666667,2,"TrialProc3","Nontarget",680150,1,704,3,2
185,"blue",37,77.77777778,89.18918919,1,"TrialProc3","Target",683677,0,707,3,2
185,"blue",38,77.77777778,89.47368421,2,"TrialProc3","Nontarget",687288,1,791,3,2
185,"blue",39,80,89.74358974,1,"TrialProc3","Target",690983,1,964,3,1
185,"blue",40,80,87.5,2,"TrialProc3","Nontarget",694426,0,899,3,1
185,"blue",41,80,85.36585366,2,"TrialProc3","Nontarget",698087,0,1042,3,1
185,"blue",42,80,85.71428571,2,"TrialProc3","Nontarget",701531,1,960,3,2
185,"blue",43,80,86.04651163,2,"TrialProc3","Nontarget",704841,1,743,3,2
185,"blue",44,80,86.36363636,2,"TrialProc3","Nontarget",708351,1,727,3,2
185,"blue",45,72.72727273,84.44444444,1,"TrialProc3","Target",712012,0,872,3,2
185,"blue",46,72.72727273,84.7826087,2,"TrialProc3","Nontarget",715339,1,673,3,2
185,"blue",47,75,85.10638298,1,"TrialProc3","Target",719151,1,954,3,1
185,"blue",48,75,83.33333333,2,"TrialProc3","Nontarget",722929,0,1215,3,1
185,"blue",49,75,83.67346939,2,"TrialProc3","Nontarget",726339,1,1116,3,2
185,"blue",50,75,84,2,"TrialProc3","Nontarget",729766,1,1020,3,2
185,"blue",51,75,84.31372549,2,"TrialProc3","Nontarget",733276,1,1008,3,2
185,"blue",52,75,84.61538462,2,"TrialProc3","Nontarget",736620,1,834,3,2
185,"blue",53,75,84.90566038,2,"TrialProc3","Nontarget",740147,1,846,3,2
185,"blue",54,76.92307692,85.18518519,1,"TrialProc3","Target",743691,1,870,3,1
185,"blue",55,76.92307692,83.63636364,2,"TrialProc3","Nontarget",747435,0,1094,3,1
185,"blue",56,76.92307692,83.92857143,2,"TrialProc3","Nontarget",751197,1,1339,3,2
185,"blue",57,71.42857143,82.45614035,1,"TrialProc3","Target",754573,0,1195,3,2
185,"blue",58,66.66666667,81.03448276,1,"TrialProc3","Target",758385,0,0,3,NA
185,"blue",59,68.75,81.3559322,1,"TrialProc3","Target",761578,1,1175,3,1
185,"blue",60,68.75,81.66666667,2,"TrialProc3","Nontarget",765005,1,1082,3,2
185,"blue",61,68.75,81.96721311,2,"TrialProc3","Nontarget",768081,1,638,3,2
185,"blue",62,68.75,82.25806452,2,"TrialProc3","Nontarget",771608,1,650,3,2
185,"blue",63,68.75,82.53968254,2,"TrialProc3","Nontarget",775286,1,803,3,2
185,"blue",64,68.75,81.25,2,"TrialProc3","Lure",778545,0,549,3,1
185,"purple",1,0,100,2,"TrialProc3","Nontarget",528962,1,1235,4,2
185,"purple",2,0,100,2,"TrialProc3","Nontarget",531854,1,611,4,2
185,"purple",3,0,100,2,"TrialProc3","Nontarget",535214,1,452,4,2
185,"purple",4,0,100,2,"TrialProc3","Nontarget",538808,1,523,4,2
185,"purple",5,0,100,2,"TrialProc3","Nontarget",542452,1,650,4,2
185,"purple",6,0,100,2,"TrialProc3","Nontarget",545963,1,635,4,2
185,"purple",7,0,85.71428571,1,"TrialProc3","Target",549707,0,863,4,2
185,"purple",8,0,87.5,2,"TrialProc3","Nontarget",553201,1,846,4,2
185,"purple",9,50,88.88888889,1,"TrialProc3","Target",556812,1,950,4,1
185,"purple",10,50,90,2,"TrialProc3","Nontarget",560356,1,969,4,2
185,"purple",11,33.33333333,81.81818182,1,"TrialProc3","Target",564134,0,1231,4,2
185,"purple",12,33.33333333,83.33333333,2,"TrialProc3","Nontarget",567511,1,1094,4,2
185,"purple",13,50,84.61538462,1,"TrialProc3","Target",570888,1,940,4,1
185,"purple",14,50,85.71428571,2,"TrialProc3","Nontarget",574482,1,1009,4,2
185,"purple",15,50,80,2,"TrialProc3","Nontarget",578310,0,1308,4,1
185,"purple",16,50,81.25,2,"TrialProc3","Nontarget",581436,1,905,4,2
185,"purple",17,50,82.35294118,2,"TrialProc3","Nontarget",584712,1,651,4,2
185,"purple",18,50,83.33333333,2,"TrialProc3","Nontarget",588207,1,634,4,2
185,"purple",19,50,84.21052632,2,"TrialProc3","Nontarget",592218,1,1130,4,2
185,"purple",20,50,85,2,"TrialProc3","Lure",595645,1,1037,4,2
185,"purple",21,50,85.71428571,2,"TrialProc3","Nontarget",598972,1,846,4,2
185,"purple",22,60,86.36363636,1,"TrialProc3","Target",602833,1,1186,4,1
185,"purple",23,60,82.60869565,2,"TrialProc3","Nontarget",606076,0,912,4,1
185,"purple",24,60,83.33333333,2,"TrialProc3","Nontarget",609336,1,662,4,2
185,"purple",25,60,84,2,"TrialProc3","Nontarget",612730,1,546,4,2
185,"purple",26,60,84.61538462,2,"TrialProc3","Nontarget",616357,1,652,4,2
185,"purple",27,60,85.18518519,2,"TrialProc3","Nontarget",619818,1,593,4,2
185,"purple",28,60,85.71428571,2,"TrialProc3","Nontarget",623546,1,799,4,2
185,"purple",29,60,86.20689655,2,"TrialProc3","Nontarget",627742,1,1477,4,2
185,"purple",30,66.66666667,86.66666667,1,"TrialProc3","Target",630784,1,999,4,1
185,"purple",31,71.42857143,87.09677419,1,"TrialProc3","Target",634562,1,1265,4,1
185,"purple",32,71.42857143,87.5,2,"TrialProc3","Nontarget",637889,1,1081,4,2
185,"purple",33,71.42857143,87.87878788,2,"TrialProc3","Lure",641115,1,785,4,2
185,"purple",34,71.42857143,88.23529412,2,"TrialProc3","Nontarget",644709,1,852,4,2
185,"purple",35,71.42857143,88.57142857,2,"TrialProc3","Nontarget",648153,1,772,4,2
185,"purple",36,71.42857143,88.88888889,2,"TrialProc3","Nontarget",651429,1,533,4,2
185,"purple",37,71.42857143,89.18918919,2,"TrialProc3","Nontarget",654923,1,515,4,2
185,"purple",38,75,89.47368421,1,"TrialProc3","Target",658801,1,874,4,1
185,"purple",39,75,87.17948718,2,"TrialProc3","Nontarget",662412,0,955,4,1
185,"purple",40,75,87.5,2,"TrialProc3","Nontarget",665756,1,773,4,2
185,"purple",41,66.66666667,85.36585366,1,"TrialProc3","Target",669600,0,1087,4,2
185,"purple",42,70,85.71428571,1,"TrialProc3","Target",672877,1,838,4,1
185,"purple",43,70,86.04651163,2,"TrialProc3","Nontarget",676705,1,1138,4,2
185,"purple",44,70,86.36363636,2,"TrialProc3","Nontarget",680048,1,954,4,2
185,"purple",45,70,86.66666667,2,"TrialProc3","Nontarget",683744,1,1136,4,2
185,"purple",46,70,86.95652174,2,"TrialProc3","Nontarget",686919,1,796,4,2
185,"purple",47,72.72727273,87.23404255,1,"TrialProc3","Target",690647,1,1010,4,1
185,"purple",48,72.72727273,87.5,2,"TrialProc3","Nontarget",693990,1,831,4,2
185,"purple",49,75,87.75510204,1,"TrialProc3","Target",697551,1,871,4,1
185,"purple",50,75,88,2,"TrialProc3","Lure",701296,1,1101,4,2
185,"purple",51,75,88.23529412,2,"TrialProc3","Nontarget",704656,1,944,4,2
185,"purple",52,69.23076923,86.53846154,1,"TrialProc3","Target",707982,0,746,4,2
185,"purple",53,69.23076923,86.79245283,2,"TrialProc3","Nontarget",711476,1,729,4,2
185,"purple",54,69.23076923,87.03703704,2,"TrialProc3","Nontarget",715237,1,980,4,2
185,"purple",55,69.23076923,87.27272727,2,"TrialProc3","Nontarget",718547,1,771,4,2
185,"purple",56,64.28571429,85.71428571,1,"TrialProc3","Target",722509,0,1207,4,2
185,"purple",57,64.28571429,85.96491228,2,"TrialProc3","Nontarget",725752,1,919,4,2
185,"purple",58,64.28571429,86.20689655,2,"TrialProc3","Nontarget",729096,1,741,4,2
185,"purple",59,64.28571429,86.44067797,2,"TrialProc3","Nontarget",732606,1,718,4,2
185,"purple",60,60,85,1,"TrialProc3","Target",736719,0,1310,4,2
185,"purple",61,62.5,85.24590164,1,"TrialProc3","Target",739811,1,870,4,1
185,"purple",62,62.5,85.48387097,2,"TrialProc3","Nontarget",743539,1,1074,4,2
185,"purple",63,62.5,85.71428571,2,"TrialProc3","Nontarget",746799,1,807,4,2
185,"purple",64,62.5,84.375,2,"TrialProc3","Nontarget",751011,0,0,4,NA
185,"red",1,0,100,2,"TrialProc3","Nontarget",579553,1,1184,2,2
185,"red",2,0,100,2,"TrialProc3","Nontarget",582595,1,707,2,2
185,"red",3,0,100,2,"TrialProc3","Nontarget",586106,1,685,2,2
185,"red",4,0,100,2,"TrialProc3","Nontarget",589817,1,881,2,2
185,"red",5,0,100,2,"TrialProc3","Nontarget",593662,1,1211,2,2
185,"red",6,0,100,2,"TrialProc3","Nontarget",596687,1,708,2,2
185,"red",7,100,100,1,"TrialProc3","Target",600499,1,988,2,1
185,"red",8,100,100,2,"TrialProc3","Nontarget",603709,1,669,2,2
185,"red",9,100,100,2,"TrialProc3","Nontarget",607353,1,799,2,2
185,"red",10,100,100,2,"TrialProc3","Nontarget",610663,1,598,2,2
185,"red",11,100,100,1,"TrialProc3","Target",614775,1,1197,2,1
185,"red",12,100,100,1,"TrialProc3","Target",617918,1,831,2,1
185,"red",13,100,100,2,"TrialProc3","Nontarget",621428,1,831,2,2
185,"red",14,100,100,1,"TrialProc3","Target",625156,1,1047,2,1
185,"red",15,100,100,2,"TrialProc3","Nontarget",628332,1,701,2,2
185,"red",16,100,100,2,"TrialProc3","Nontarget",631810,1,661,2,2
185,"red",17,100,100,2,"TrialProc3","Nontarget",635270,1,601,2,2
185,"red",18,100,100,2,"TrialProc3","Nontarget",638881,1,693,2,2
185,"red",19,100,100,2,"TrialProc3","Nontarget",642508,1,788,2,2
185,"red",20,100,100,2,"TrialProc3","Nontarget",645885,1,646,2,2
185,"red",21,100,100,1,"TrialProc3","Target",649529,1,783,2,1
185,"red",22,100,100,2,"TrialProc3","Nontarget",652956,1,697,2,2
185,"red",23,100,100,2,"TrialProc3","Nontarget",656450,1,672,2,2
185,"red",24,100,100,2,"TrialProc3","Nontarget",660078,1,780,2,2
185,"red",25,100,96,2,"TrialProc3","Lure",664307,0,0,2,NA
185,"red",26,100,96.15384615,2,"TrialProc3","Nontarget",667082,1,751,2,2
185,"red",27,100,96.2962963,2,"TrialProc3","Nontarget",670576,1,728,2,2
185,"red",28,100,96.42857143,1,"TrialProc3","Target",674120,1,754,2,1
185,"red",29,100,96.55172414,1,"TrialProc3","Target",677497,1,604,2,1
185,"red",30,100,96.66666667,2,"TrialProc3","Nontarget",681057,1,650,2,2
185,"red",31,100,96.77419355,2,"TrialProc3","Nontarget",684618,1,684,2,2
185,"red",32,100,96.875,2,"TrialProc3","Nontarget",688028,1,578,2,2
